Time (s),VEL-Z (nm/s),VEL-R (nm/s),VEL-T (nm/s)
127,105,-49.4,-56.4
127,65.4,-300,-208
127,208,-187.4,-212
127,284,154.6,-16.26
127,120,234,101
127,-116.8,53.6,77
127,-238,43.8,180
128,-153.6,190.2,324
128,26.4,100.4,163.4
128,29.2,-197,-206
128,-119,-302,-358
128,-94,-66.4,-132
128,122.8,252,186.6
129,177.8,252,192.4
129,-44.6,-103,-108.8
129,-197.6,-314,-264
129,-42.2,-81,-30.6
129,169,156.6,198.2
129,168.4,15.32,50.8
129,74.6,-200,-212
130,10.4,-107.2,-157.6
130,-120,204,202
130,-228,390,412
130,-101,274,206
130,129.6,-77.6,-107.8
130,167,-416,-238
130,-1.72,-372,-228
131,-137.4,76.4,-109.4
131,-127.8,352,54.8
131,-2.6,57.6,40.2
131,188.2,-302,-55.4
131,244,-52.8,145.8
131,81.4,438,412
132,-91,344,161.8
132,-183.4,-260,-434
132,-210,-622,-654
132,-105.6,-384,-252
132,70.2,122.6,306
132,202,406,516
132,196,382,402
133,-65.2,252,196.4
133,-326,57.4,-72
133,-138.4,-226,-362
133,304,-390,-458
133,410,-242,-224
133,125.2,66,133.8
134,-222,250,326
134,-432,210,294
134,-332,18.76,64
134,69.8,-151,-242
134,346,-162.4,-314
134,208,-52.6,-67.8
134,-78.2,51,174.2
135,-136,92,153
135,42,73,10.84
135,181.4,-16.58,-23.6
135,54.6,-123.8,27.6
135,-185,-87.4,51
135,-155.6,106.2,41.2
135,97.6,178.4,-9.44
136,160.4,-7.36,-114.4
136,13.8,-151,-149.6
136,-77.6,-4.58,-31.8
136,-123.4,208,90.2
136,-155.8,147.2,81.6
136,-57.8,-138.8,11.16
137,136.2,-276,-7.4
137,244,-114.6,6.5
137,143,102.2,8.8
137,-69.2,177.4,41.6
137,-171.2,101.4,59
137,-86.2,-55.2,-19.64
137,49.8,-196.6,-138.6
138,65.2,-274,-226
138,6.36,-148.2,-153.2
138,-27.8,242,178.8
138,-113.6,486,412
138,-139.8,266,200
138,85,-102.4,-120
138,258,-280,-182
139,67.8,-218,-83.2
139,-118.6,96.6,48.6
139,43.2,364,120.4
139,135,108,-25
139,-165.2,-482,-312
139,-338,-676,-396
140,-11.06,-155.2,-72.4
140,308,580,426
140,192.4,750,600
140,-66.8,204,240
140,-169.4,-388,-282
140,-138.6,-400,-410
140,16.94,-31.6,-91.2
141,155.2,88.4,145
141,29.4,-65,-3.36
141,-156.8,-7.32,-118.6
141,-1.984,252,125.4
141,280,242,294
141,125.4,-83.8,-31.2
142,-308,-332,-442
142,-334,-280,-318
142,40,-13.08,212
142,260,214,432
142,274,208,101.2
142,262,65.2,-244
142,20,-66.2,-193.6
143,-428,-142.8,71.6
143,-502,-53.6,244
143,-48.4,206,238
143,352,306,85.6
143,332,-0.095,-206
143,38,-398,-452
143,-236,-402,-332
144,-214,-39.6,91.6
144,45,256,356
144,175.6,278,298
144,104.8,202,165
144,29.6,113.4,39.8
144,-29.4,-47,-160
145,-135.8,-206,-316
145,-191.8,-284,-294
145,-92.4,-208,-55.4
145,85.8,79,338
145,202,284,464
145,193,143.4,50.6
145,46.8,-61.2,-404
146,-169.8,-81.4,-338
146,-254,-144.8,10.78
146,-81.4,-318,128.2
146,186,-157.2,42.4
146,262,388,37.4
146,46.6,536,38.4
147,-175.8,56.8,-7.42
147,-29.4,-228,128.6
147,308,4.3,282
147,272,179,93.2
147,-157.2,32.2,-196.8
147,-432,-144.8,-194.4
147,-350,-137,-12.92
148,-116.2,-63.4,36.6
148,141.4,-100.6,-89.2
148,258,-114.6,-129.4
148,54.4,52.4,34.6
148,-294,155.8,116.6
148,-414,-35.8,-67.4
148,-129.8,-266,-218
149,410,-163.8,-33.8
149,752,132.4,190.4
149,532,144.8,30.4
149,32.4,-114,-230
149,-234,-75.6,-26.2
149,-276,442,512
150,-282,754,654
150,-188.8,254,49
150,30.6,-560,-670
150,206,-716,-646
150,138.4,-138.6,51
150,-175.4,360,528
150,-448,260,282
151,-412,-100.4,-198
151,-94.6,-296,-328
151,316,-310,-197.8
151,488,-124.2,-33.8
151,224,218,147.4
151,-69.2,334,181.8
151,22.6,44.2,-22.6
152,191.6,-236,-154.8
152,77.8,-111.6,1.288
152,-120.6,258,224
152,-135.6,402,220
152,-36,134.8,13.94
152,-0.748,-147.8,-72.2
153,-46.2,-105.8,54.8
153,-102.6,-45.2,53.6
153,-137.4,-264,-212
153,-98,-412,-360
153,94,-126.8,-130.6
153,342,306,183.4
153,296,440,250
154,-173.8,296,124.4
154,-550,116.2,19.04
154,-322,-103.6,-51.4
154,158.6,-418,-160.4
154,274,-506,-204
154,84,-118.8,-50.2
155,9.74,332,172
155,109.2,308,188.2
155,208,-33.6,28.6
155,183.2,-140.6,-3
155,-26.2,56.2,46
155,-242,179,-79
155,-187.6,68.6,-188
156,28.6,-80.2,-6.74
156,91.4,-50.8,228
156,28.8,107.6,188.4
156,-71.4,101.2,-45
156,-246,-130.2,-178.8
156,-224,-200,-95.8
156,94.2,35.4,1.34
157,240,135,-95
157,24,-94.8,-185.6
157,-129.8,-216,15.36
157,72.8,-9.98,294
157,316,97.8,190.8
157,140.8,-90.2,-216
158,-200,-116,-304
158,-144.2,192.8,113
158,128.2,388,452
158,93.4,250,308
158,-145.4,-19.56,-41.8
158,-193.6,-216,-232
158,-72.8,-264,-232
159,21.4,-216,-222
159,101.6,-151.8,-208
159,122.6,-2.92,-11.18
159,-10.62,230,270
159,-71,290,268
159,72.6,102.2,-1.304
159,95.8,-70.6,-127
160,-83.2,-85.8,-12.6
160,-128.2,-78.4,70.8
160,-19.74,-131.6,-16.36
160,15.86,-118,-121.4
160,37.4,29.4,-72.4
160,88.4,171,89.2
161,42,178.6,189.8
161,-14.24,33.2,110.6
161,6,-147.6,-68
161,-39,-104.8,-101.4
161,-140,166.4,55.2
161,-115.4,236,72
161,54.6,-67.4,-179.6
162,232,-360,-336
162,236,-326,-181.4
162,-9.44,-30.2,103.2
162,-288,280,286
162,-322,338,278
162,-116.4,130.2,131.2
163,143.4,-109.8,-42.4
163,304,-195.8,-108.2
163,270,-138.4,-50.6
163,49.2,-18.5,-25.8
163,-178.4,105.8,-77
163,-208,130.8,-89.4
163,-38.4,18.54,-31.6
164,114.6,-62,22.4
164,73.6,11.08,16.68
164,-70.6,110.2,6.12
164,-114.6,60,78.6
164,-30.2,-86,176.2
164,36,-133.2,118.8
164,10.74,-68.4,-124.6
165,7.34,-30.6,-284
165,83.8,-63.2,-146.2
165,111.2,-74.8,76.4
165,-7.24,33.8,118.6
165,-208,160.6,48.4
165,-230,140.8,35
166,153.4,71,80
166,492,53.8,72.8
166,113.6,3.52,14.1
166,-566,-81.2,-8.64
166,-504,-133.2,-55.8
166,272,-154.8,-210
166,630,-125,-282
167,91,40,-27.8
167,-446,256,320
167,-236,220,284
167,266,-92.4,-43.2
167,420,-250,-158
167,195.6,-51.8,-14
167,-176,196,70.2
168,-408,246,63
168,-348,96.6,77.4
168,-167.8,-210,-19.56
168,81.2,-418,-230
168,372,-204,-218
168,334,210,77
169,-66.4,326,252
169,-284,109.6,88.8
169,-101.8,-78.2,-105.4
169,100,-52.4,-56
169,69.6,-48.6,-5.14
169,2.2,-204,-151.2
169,60.2,-181.4,-146.4
170,104.2,146.8,164
170,34.2,342,316
170,-50.4,184.2,116.8
170,-20.8,-15.9,-64.6
170,66,-54.6,-51.2
170,-10.4,-114.8,-62.8
171,-199.2,-258,-193.6
171,-195,-160,-179.8
171,-42,195.6,102.4
171,-13.38,296,272
171,21.4,0.0468,60.8
171,266,-234,-173.6
171,388,-155.8,-115
172,74.8,21.8,22.8
172,-332,123.8,56
172,-368,145.2,66.2
172,-111,88.4,78.2
172,84.2,9.24,94.8
172,117.2,-80.2,69.4
172,121.4,-184.6,-104.6
173,127.2,-150.2,-260
173,67.8,33,-178
173,18.46,71.8,-26.2
173,76.2,-81.2,-4.14
173,64,-29.4,61.4
173,-216,340,286
174,-458,478,354
174,-180,44,88
174,338,-436,-176.4
174,400,-358,-157.4
174,30,35.8,-48
174,-256,106.8,-130.2
174,-168.2,-139.6,-292
175,152.2,-200,-212
175,210,-3.68,117.2
175,-80.2,175.4,390
175,-230,296,392
175,-103.8,282,119.2
175,50.6,-48.6,-282
176,149,-438,-476
176,222,-386,-210
176,232,103.6,274
176,-0.426,518,480
176,-470,454,224
176,-592,9.22,-189.2
176,16.44,-334,-300
177,640,-286,-55.2
177,448,-96.2,108.4
177,-175,-123.4,-53.4
177,-312,-244,-244
177,43.6,-53.2,-120.6
177,194.8,394,224
177,-45.4,508,360
178,-258,88.2,88.4
178,-232,-308,-238
178,-54.8,-276,-232
178,164.2,-67.2,-11.02
178,272,50.8,104.4
178,173.4,140.8,66
179,-48.2,181.2,10.5
179,-224,45,-1.598
179,-168.6,-145,6.28
179,108.6,-139.6,35.4
179,260,23,98.2
179,108.8,71.2,97.4
179,-71,-51.6,-43
180,-114.8,-96,-174.4
180,-157.8,45,-153.8
180,-137.6,128.2,-51.2
180,40,10.84,54.2
180,126.6,-75.6,133.2
180,16.88,-3.94,61.8
180,-67.4,31.2,-142.2
181,-39.4,-37,-159
181,44.4,-39.8,125.2
181,161.2,83.4,336
181,210,151.6,152.6
181,40.8,-5.32,-234
181,-248,-220,-392
182,-300,-167.2,-141.6
182,-22.2,88.6,258
182,166.2,158.8,366
182,21.2,-10.92,42
182,-39.2,-87.2,-290
182,196.8,27.4,-158.6
182,214,114.8,204
183,-105.4,62.4,222
183,-182.6,-66.4,-112.2
183,9.7,-118.2,-270
183,-34.6,5.14,-26.4
183,-232,156.6,230
183,-148.8,89,92.4
184,99.6,-195.6,-270
184,180.4,-284,-286
184,191.4,37,129.8
184,238,250,350
184,98.4,41.2,104
184,-199.2,-107.8,-113.8
184,-304,68.6,-12.7
185,-182.6,159,65.4
185,-24.4,-69.4,-93.4
185,169.8,-214,-152
185,296,28.4,68.4
185,75.8,254,176
185,-272,49.8,-57.4
185,-196.2,-228,-222
186,156,-101.6,5.78
186,177.6,138.4,284
186,-110.6,2.68,152.4
186,-199,-254,-228
186,51,-110.8,-308
186,260,266,-23
187,128.2,342,204
187,-151.8,79.6,197.4
187,-216,-194.2,41
187,-22,-306,-166.2
187,100.6,-212,-214
187,-27.2,60.4,-8.56
187,-88.2,284,176.4
188,129.6,218,90.2
188,276,-15.4,-49.2
188,58.4,-100.2,23
188,-246,-73.6,70.4
188,-220,-79,-35.2
188,63,33.4,66.6
188,131.6,222,306
189,-111.6,138,88.6
189,-204,-202,-510
189,66.8,-374,-678
189,322,-156.6,-107.4
189,210,172,528
189,-103.2,190,482
190,-268,15.46,-24
190,-220,56.8,-232
190,5.48,198.2,-3.06
190,296,51.8,178.6
190,310,-266,37.2
190,-59.6,-314,-208
190,-382,-50.8,-248
191,-268,186.8,-21.4
191,82.6,224,260
191,256,178.6,312
191,202,107.4,74.4
191,114,-72.2,-224
191,10.36,-246,-280
192,-173.8,-162.4,-44.6
192,-292,68.8,192.8
192,-145.4,97.8,170
192,141.4,-65.2,-26.6
192,222,-113.2,-176
192,31.2,7.34,-218
192,-109.4,75,-115.4
193,-45.4,38.6,131.8
193,14.96,29,270
193,70,21,130.6
193,185.6,-27.8,-40.4
193,63.6,-12.58,-15.62
193,-276,46.8,12.52
193,-310,5.52,-133.8
194,23.8,-100.2,-230
194,234,-92,-59
194,163.6,73.4,220
194,89,228,352
194,59.8,176.4,208
194,-72.2,-46.8,-142.6
195,-189.4,-188.4,-380
195,-132.8,-176.4,-294
195,-22.8,-143.2,-49.6
195,70.4,-50.4,167.6
195,173,173.2,286
195,106,244,166
195,-133,-82.2,-173.6
196,-194.6,-368,-338
196,-28.4,-65.8,-73
196,96,482,314
196,99.4,466,358
196,49.2,-118.6,12.86
196,-3.84,-472,-286
196,-2.1,-222,-169.8
197,43.2,152.6,158
197,26.2,164.4,177.2
197,-98.6,-35.8,-135.6
197,-185.8,-79.6,-268
197,-58.4,-36.4,-48.6
197,138.8,-108,143
198,108.2,-119.6,66.2
198,-41,121.2,-60.2
198,-32,358,-3.76
198,61.2,236,82.4
198,93.2,-96.4,50.2
198,67.2,-232,36
198,-44.8,-144,43.4
199,-170.4,-66.2,-13.08
199,-123.6,0.874,-8.02
199,44.2,99.6,42.2
199,127.2,69.4,-73.2
199,56.8,-118.2,-288
199,-76.4,-187.8,-276
200,-97.8,30,94.6
200,8.32,292,486
200,39.4,288,438
200,-48.2,32.4,-35.8
200,-52,-252,-468
200,126,-346,-478
200,292,-157.2,-85
201,163.6,186.4,380
201,-178.4,424,578
201,-292,320,328
201,-71,-151.6,-266
201,74.8,-570,-676
201,-32.4,-412,-450
201,-130.8,146.4,138.8
202,-43.6,392,418
202,110.4,154.8,197.8
202,159,-89.2,-79.2
202,73.4,-34.2,-18.02
202,-32.8,159.6,178.8
202,-33.6,128.2,76.4
203,35.8,-195.2,-232
203,47.6,-366,-284
203,-14.24,-52.8,36.8
203,-90.2,398,378
203,-93,436,326
203,13.18,25.6,-146
203,48,-366,-516
204,-76.2,-356,-318
204,-81.6,-91.6,151.2
204,166.6,38.4,296
204,344,7.74,124.2
204,114.8,11.56,-29.4
204,-312,63.8,-109
204,-360,124,-98.8
205,-6.68,171,73.2
205,138.6,111.2,214
205,-84.8,-22.4,133
205,-167.6,-53.6,-35.8
205,102,47.8,-97.4
205,346,50.6,-58.8
206,248,-218,-93
206,-46.6,-420,-200
206,-202,-138.6,-99.8
206,-127,338,236
206,33.8,406,344
206,123,62,18.4
206,47.4,-168.6,-296
207,-156.8,-78.2,-240
207,-252,5.14,-17.48
207,-113,-76.6,110
207,114.2,-111.6,134.2
207,256,-47.6,87.2
207,167,24.2,18.56
208,-84.4,119.8,15.1
208,-164.6,162.2,49.4
208,19.58,58.6,52
208,131.8,-65.4,5.88
208,-22.6,-120.8,-128.4
208,-143.6,-131,-252
208,8.4,-48.8,-146
209,169,124.4,125.4
209,40.2,244,282
209,-176.8,160.6,187.8
209,-129,-78.6,-51.6
209,85,-224,-191.2
209,127.2,-161.6,-138.4
209,-47.4,-64,-58.4
210,-164.4,-48.2,-59
210,1.404,5.18,1.644
210,282,150.2,185.2
210,268,195,230
210,-128.2,19.16,0.308
210,-444,-115.8,-167.6
211,-204,30.2,-14.62
211,284,169.8,156.2
211,284,0.852,29.8
211,-108.8,-204,-175.4
211,-196.2,-147.4,-159.2
211,66.8,14.66,8.12
211,218,92.4,131.4
212,105,52.2,104.4
212,-143.6,-89.6,-61.4
212,-356,-165.6,-171.4
212,-294,-12.46,-78
212,94.8,212,71
212,454,232,104.4
213,402,71.4,86
213,20.6,-69.4,74
213,-290,-170.6,-20.8
213,-258,-230,-152.8
213,9.34,-97.4,-93.8
213,140.4,190.8,144.8
213,-16.52,352,272
214,-132.4,248,156.4
214,-26.4,-52.2,-100.6
214,74,-354,-330
214,81.8,-410,-338
214,67.2,-176.6,-113.2
214,3.46,126,132.6
214,-106.4,258,218
215,-206,135.8,103.8
215,-144.6,-89,-55.4
215,179.6,-114,-48.4
215,416,113.2,70.2
215,172.8,310,144.8
215,-268,228,165.4
216,-314,-71,96.8
216,45.4,-264,-44
216,308,-142.4,-95.2
216,168.8,45.4,-92.2
216,-230,-41.6,-242
216,-440,-278,-412
216,-175.8,-274,-234
217,254,51.4,232
217,356,392,522
217,105.8,440,384
217,-163.2,176,24.2
217,-204,-142.4,-183.4
217,-2.66,-280,-124.4
217,254,-230,-51
218,280,-66.4,-101.2
218,8.38,132.8,-100.4
218,-280,175,28.8
218,-272,6.8,132.6
218,-42.6,-139,86.6
218,25,-96,-51.6
219,-148.4,18.74,-123.8
219,-138.4,51.6,-65.4
219,268,33.4,49.2
219,552,24.6,97.8
219,232,11.76,29.6
219,-308,-0.412,-80.8
219,-392,-0.994,-106.8
220,-63.4,46.8,53.4
220,143.8,140.8,268
220,64.2,110.6,197
220,-81,-132.6,-179.6
220,-104.2,-348,-424
220,23.6,-230,-193.6
221,113,112.2,244
221,42.4,254,326
221,28.4,140.4,78.4
221,89.4,77,-38.8
221,-62,84.6,14.64
221,-206,-38,-23.8
221,42.6,-222,-161.4
222,290,-212,-190.8
222,86.6,11.08,-30.2
222,-246,149.4,97
222,-304,40.6,-11.82
222,-97.8,-94,-140.6
222,190,-71,-0.342
222,284,70.6,284
223,67.2,171.2,318
223,-212,103,15.52
223,-264,2.3,-226
223,-18.02,9.7,-174.4
223,308,-33.6,-74.8
223,312,-158.2,-31.6
224,-37.8,-100.8,111.8
224,-262,86,234
224,-163.6,84.4,103.6
224,29.2,-58.2,-143.4
224,184,-150.8,-260
224,216,-140.4,-180.6
224,65,61.2,65.6
225,-136.6,296,224
225,-250,188.4,60.6
225,-210,-152,-161.4
225,-83.2,-228,-67.4
225,-31.2,12.58,184.4
225,34.6,161.2,163.8
225,214,39.6,-135.2
226,240,-95.2,-242
226,8.34,-19.34,58.6
226,-141.2,145.4,364
226,25.6,174.6,280
226,230,-1.358,-89.4
226,84,-278,-416
227,-218,-398,-474
227,-190.6,-177.4,-189.4
227,41.4,198,248
227,35.8,394,500
227,-52.4,324,420
227,81,57.6,49.2
227,119.6,-262,-394
228,-173,-324,-466
228,-340,-24.4,-50.8
228,-72.2,204,278
228,282,78.4,130
228,346,-61.4,-84
228,109,10.78,-14.8
229,-204,30.8,67.6
229,-234,-133.2,-21.8
229,70.8,-191.2,-36.2
229,244,18.84,99
229,71,206,111
229,-87.6,170.2,-47.2
229,-84.6,90.8,-87.6
230,-125.4,43.6,14.1
230,-174.4,-111.8,-44.4
230,-54.2,-276,-198.4
230,128.6,-149,-52.4
230,125.8,202,292
230,-47.4,314,294
230,-95.8,-1.958,-118.4
231,114.2,-344,-400
231,308,-256,-206
231,173.4,139.2,170.2
231,-196.6,324,262
231,-382,84.4,48.8
231,-151.2,-258,-128.6
232,191,-294,-85
232,206,37.2,83.4
232,-7.42,392,212
232,-65.2,332,151.2
232,53.2,-79.4,-100.2
232,86.4,-264,-274
232,-64.8,-37.6,-156.8
233,-200,126.2,85.2
233,-167.6,-37.8,165.4
233,-77.2,-250,15.74
233,46,-194.6,-152
233,232,57.4,-116.4
233,262,192.4,55
233,95.6,112.4,150.8
234,-41.4,-6.84,82
234,-149.4,-26.4,-38.8
234,-187,9.28,-42.8
234,-17.52,17.8,32
234,154.2,79.6,70.2
234,104.6,208,74.2
235,-72.2,111,-13.5
235,-180,-294,-204
235,-76.6,-506,-234
235,152.4,-152.8,17.98
235,197,334,228
235,-49,346,153.6
235,-290,-17.46,-55.8
236,-236,-218,-172.2
236,89.8,-60,-104.2
236,400,156.8,97.2
236,314,168,244
236,-135,47.2,180.2
236,-364,-87.4,-54.2
237,-74.8,-187,-248
237,260,-136.4,-204
237,164.6,24.8,-1.048
237,-116.8,101.4,96
237,-218,67.4,48.4
237,-169,37.8,32.4
237,-33.2,80.4,115.4
238,162.2,92.2,118.6
238,260,-50,-80.6
238,143.4,-212,-262
238,-105,-196.8,-166.6
238,-230,-17.46,122.8
238,-102.6,150.2,268
238,40,159.8,73.2
239,29,61.8,-194
239,64,-11.68,-148.8
239,192.6,-64,88.6
239,110,-117.6,166.2
239,-214,-61.2,78.2
239,-360,105.6,-29.2
240,-87,164.4,-124.4
240,316,6.84,-160.2
240,376,-159.8,-47.2
240,59.2,-103.8,147.8
240,-202,84.2,186.2
240,-174.8,150.6,7.66
240,-88.8,20.4,-153.2
241,-107.6,-118.2,-114.4
241,-67.6,-53.2,28.6
241,86,84.4,88.2
241,165.4,4.68,40.6
241,112,-147,20.4
241,18.98,-31.8,80.2
242,-46.4,175.2,65
242,-43.8,96.8,-113.6
242,4.12,-170.4,-272
242,41.8,-268,-228
242,57.4,-73.4,-11
242,18.66,218,224
242,-79.2,326,316
243,-117.2,204,242
243,-33.4,35.2,88.6
243,40.2,-111.8,-119
243,-16.86,-278,-326
243,-103.6,-294,-324
243,-32.2,-13.52,-18.62
243,137.6,272,302
244,155.2,187.6,282
244,-15.94,-128.4,-18
244,-124.6,-240,-248
244,4.56,-44.2,-181.8
244,204,165,73.8
244,162.6,151,167.2
245,-157,10.5,-15.64
245,-368,-35.2,-138.2
245,-120.6,17.86,-0.824
245,284,12.48,139.4
245,282,-98,50
245,-72.8,-168.8,-121.2
245,-256,-28.4,-70
246,-112.2,240,206
246,64.2,300,298
246,133.6,29.6,2.56
246,177.8,-258,-328
246,97.8,-264,-338
246,-190.8,-74.6,-95
246,-354,42.2,116
247,-109.6,44.2,147.8
247,224,110.6,133.8
247,236,208,164.8
247,58.4,79,75.8
247,-51.4,-200,-136.6
247,-82.6,-258,-222
248,-25.6,-3.84,-86.6
248,106.8,272,142.4
248,148.2,266,238
248,15.28,-9.6,48.6
248,-182.2,-250,-220
248,-276,-236,-206
248,-142.4,-71,11.22
249,130.8,55.2,73.2
249,248,103.8,-20.4
249,106,83.8,-16.86
249,-79,8.46,94.8
249,-109.2,-31.4,127.6
249,-14.84,51.8,32
250,41.8,136.4,-45
250,32.6,36.2,-24.4
250,56.2,-126.8,3.6
250,99.8,-122,-15.62
250,101.4,-3.4,-21
250,-18.7,54,12.6
250,-292,24,12.66
